icao,le_ident,he_ident,le_lat,le_lon,he_lat,he_lon,le_displaced_ft,he_displaced_ft
CYBT,4,22,57.88596583,-101.68506291,57.89323716,-101.67326765,0,0
CYBU,03,21,53.32962361,-104.01358644,53.33533542,-104.00408315,0,0
CYBW,08,26,51.10480499,-114.37853241,51.10480118,-114.36405945,0.0,0.0
CYBW,17,35,51.11216736,-114.37875366,51.0984726,-114.37873077,0.0,0.0
CYBX,05,23,51.43659973,-57.1908989,51.44760132,-57.18180084,0.0,0.0
CYCA,08,26,53.67955756,-57.04945878,53.68565242,-57.03446375,0,0
CYCB,13,31,69.1121593,-105.15256086,69.10366937,-105.12164928,0,0
CYCC,10,28,45.09204651,-74.57458439,45.09332016,-74.56112244,0.0,0.0
CYCD,16,34,49.0636001,-123.86994782,49.04550314,-123.87036724,197.0,1002.0
CYCE,10,28,43.28347393,-81.51580716,43.28303706,-81.49691776,0.0,0.0
CYCE,16,34,43.29079819,-81.50939941,43.28030014,-81.50140381,0.0,0.0
CYCG,15,33,49.30339813,-117.63500214,49.28910065,-117.62999725,0.0,0.0
CYCH,09,27,47.00129709,-65.47588025,47.01031058,-65.43784175,0.0,0.0
CYCK,06,24,42.30108443,-82.08920254,42.31134267,-82.07423485,0.0,0.0
CYCL,12,30,47.99250031,-66.34329987,47.98830032,-66.31939697,0.0,0.0
CYCN,13,31,49.10973057,-81.02337656,49.10368156,-81.00701825,0.0,0.0
CYCO,12,30,67.820556,-115.161111,67.812778,-115.126944,0,0
CYCP,01,19,52.11895136,-119.29823657,52.13102626,-119.28703698,0.0,0.0
CYCQ,05,23,55.68529892,-121.63700104,55.68909836,-121.61599731,0.0,0.0
CYCS,12,30,63.34989381,-90.74026503,63.34434199,-90.72206054,0,0
CYCT,11,29,52.07749939,-111.4509964,52.07249832,-111.44000244,0.0,0.0
CYCW,07,25,49.15190125,-121.9469986,49.15359879,-121.93099976,0.0,0.0
CYCY,02,20,70.48137964,-68.52161243,70.49051472,-68.51274621,0,0
CYCZ,15,33,50.33825621,-115.87545403,50.32198648,-115.87142648,0,820
CYDA,03,21,64.03780257,-139.1421306,64.04653505,-139.1179963,0.0,0.0
CYDB,11,29,61.375301,-139.052002,61.366901,-139.029007,0.0,0.0
CYDC,04,22,49.46462809,-120.51927308,49.47107339,-120.50596963,0.0,0.0
CYDF,07,25,49.20159759,-57.40647894,49.21675573,-57.3822384,0.0,0.0
CYDL,02,20,58.41719369,-130.0439007,58.42742622,-130.01926479,0.0,400.0
CYDM,09,27,61.97298297,-132.4361132,61.96803663,-132.40818612,0,0
CYDN,02,20,51.10139847,-100.05200195,51.10620117,-100.04799652,0.0,0.0
CYDN,08,26,51.1067009,-100.05799866,51.1067009,-100.04699707,0.0,0.0
CYDN,14,32,51.10720062,-100.05799866,51.09560013,-100.04699707,0.0,0.0
CYDO,03,21,48.77204285,-72.3778056,48.78143143,-72.37371287,0,0
CYDO,11,29,48.77899933,-72.3852005,48.77809906,-72.36460114,0.0,0.0
CYDQ,07,25,55.74179966,-120.19518103,55.74273965,-120.17097206,0.0,0.0
CYEA,11,29,50.93594911,-110.01876289,50.93110819,-110.00841471,0,0
CYEE,16,34,44.68947983,-79.93338013,44.68019867,-79.92539978,0.0,0.0
CYEG,02,20,53.30889893,-113.59600067,53.33420181,-113.56800079,0.0,0.0
CYEG,12,30,53.3064003,-113.59500122,53.2867012,-113.56199646,0.0,0.0
CYEK,15,33,61.09866253,-94.07750159,61.08926882,-94.06577294,0,0
CYEL,12,30,46.35359955,-82.56970215,46.34889984,-82.55310059,0.0,0.0
CYEM,02,20,45.83810043,-81.85939789,45.84749985,-81.85669708,0.0,0.0
CYEN,08,26,49.207901,-102.97599792,49.20800018,-102.95500183,0.0,0.0
CYEN,15,33,49.21402023,-102.96326637,49.20634078,-102.95892651,0.0,0.0
CYER,15,33,56.02285859,-87.68153464,56.0151946,-87.6709866,0,0
CYES,16,34,47.49469619,-68.48911063,47.48514115,-68.47451175,0.0,0.0
CYET,07,25,53.57899857,-116.47899628,53.5788002,-116.4509964,594.0,484.0
CYEU,10,28,79.99616446,-85.84882012,79.99290872,-85.77531612,0,0
CYEV,06,24,68.30319977,-133.50500488,68.30439758,-133.46099854,0.0,0.0
CYEY,14,32,48.5691212,-78.25733688,48.56062326,-78.24109698,0.0,0.0
CYFA,10,28,52.20312462,-81.70396107,52.20388269,-81.68789156,0,0
CYFB,16,34,63.764989,-68.574718,63.748182,-68.537471,0.0,0.0
CYFC,09,27,45.86299896,-66.5522995,45.87030029,-66.52249908,0.0,0.0
CYFC,15,33,45.874401,-66.539398,45.863602,-66.521698,0.0,0.0
CYFD,05,23,43.12745667,-80.34675598,43.13757706,-80.33391571,0.0,0.0
CYFD,11,29,43.13438797,-80.34877777,43.13332367,-80.33905029,0.0,0.0
CYFD,17,35,43.13412857,-80.34912109,43.12718964,-80.34646606,0.0,0.0
CYFE,09,27,48.74415669,-69.10507433,48.74796336,-69.08976037,0.0,0.0
CYFJ,02,20,46.401901,-74.781799,46.417,-74.777702,0.0,0.0
CYFO,01,19,54.67136541,-101.68438268,54.68477099,-101.67928402,0,0
CYFR,13,31,61.185001,-113.696999,61.176701,-113.681999,0.0,655.0
CYFS,14,32,61.76779938,-121.2440033,61.75279999,-121.23000336,0.0,0.0
CYGB,14,32,49.69749832,-124.51999664,49.68999863,-124.51499939,0.0,0.0
CYGD,05,23,43.763999938964844,-81.71330261230469,43.76759194,-81.71097332,0.0,0.0
CYGD,10,28,43.76395032,-81.71434103,43.76390075683594,-81.70030212402344,0.0,0.0
CYGD,14,32,43.77220284,-81.71851682,43.7637137,-81.70345763,0.0,0.0
CYGE,14,32,51.30489434,-116.98584018,51.29338501,-116.97837323,0.0,0.0
CYGH,07,25,66.24065922,-128.66259315,66.24042777,-128.63268909,0.0,0.0
CYGK,01,19,44.219101,-76.601799,44.2344847,-76.60331901,0.0,0.0
CYGK,07,25,44.2195549,-76.6014328,44.22558594,-76.59014893,0.0,0.0
CYGL,13,31,53.62879944,-77.71790314,53.62189865,-77.69039917,0.0,0.0
CYGM,15,33,50.63610077,-97.04940033,50.61970139,-97.03469849,0.0,0.0
CYGP,10,28,48.77423859,-64.49304199,48.7757988,-64.47041321,0.0,0.0
CYGQ,08,26,49.776707,-86.948692,49.780674,-86.928413,0.0,0.0
CYGR,07,25,47.42151109,-61.78679929,47.4281005859375,-61.77349853515625,0.0,0.0
CYGR,16,34,47.43062648,-61.77746621,47.42355349,-61.76729536,0.0,0.0
CYGT,15,33,69.36929178,-81.82547186,69.36001713,-81.80749012,0,0
CYGV,08,26,50.27920151,-63.61999893,50.28469849,-63.60279846,0.0,0.0
CYGW,03,21,55.27544898,-77.76894375,55.28862181,-77.76161049,0,0
CYGX,05,23,56.35289756,-94.72004422,56.36254782,-94.70136016,0,0
CYHA,18,36,61.050764,-69.62199341,61.04201463,-69.61356608,0,0
CYHB,06,24,52.81561218,-102.3216441,52.8208581,-102.30072922,0.0,0.0
CYHD,12,30,49.835105,-92.755151,49.828061,-92.732239,0.0,200.0
CYHE,07,25,49.36866917,-121.50499009,49.36865767,-121.48807239,0,0
CYHF,04,22,49.70890045,-83.69110107,49.71920013,-83.68080139,0.0,0.0
CYHH,09,27,51.68917174,-76.14617785,51.69294967,-76.12492412,0,0
CYHI,06,24,70.76003152,-117.82195442,70.76571589,-117.79000258,0,0
CYHK,13,31,68.63911174,-95.86369329,68.63185675,-95.83714078,0,0
CYHM,06,24,43.16669846,-79.93470001,43.17760086,-79.9178009,0.0,0.0
CYHM,12,30,43.180599,-79.953102,43.172199,-79.917503,1600.0,0.0
CYHN,07,25,49.19060135,-84.76529694,49.1955986,-84.75250244,0.0,0.0
CYHR,07,25,50.465401,-59.6446,50.4725,-59.628799,0.0,0.0
CYHS,01,19,44.15280151,-81.06279755,44.16389847,-81.06279755,0.0,0.0
CYHS,09,27,44.15704077,-81.06796846,44.15785494,-81.05846998,330.0,120.0
CYHT,04,22,60.7869498,-137.55856652,60.79197952,-137.53242143,0,0
CYHU,06L,24R,45.51075363,-73.42913055,45.52538681,-73.40686035,1100.0,0.0
CYHU,06R,24L,45.51247762,-73.41609942,45.51984216,-73.40488767,0.0,0.0
CYHU,10,28,45.51168431,-73.42630897,45.5123074,-73.41690259,0.0,0.0
CYHY,05,23,60.83940125,-115.78900146,60.84389877,-115.76899719,0.0,0.0
CYHY,14,32,60.84719849,-115.79599762,60.83190155,-115.78299713,0.0,0.0
CYHZ,05,23,44.86561421,-63.52729771,44.88921448,-63.50398621,0.0,361.0
CYHZ,14,32,44.89374168,-63.51745854,44.88156642,-63.49310663,0.0,0.0
CYIB,04,22,48.77030182,-91.64330292,48.77769852,-91.63410187,0.0,0.0
CYID,06,24,44.54190063,-65.79090118,44.54990005,-65.7806015,0.0,0.0
CYIF,01,19,51.20372857,-58.655823,51.21615343,-58.65902461,0.0,0.0
CYIK,07,25,62.41419983,-77.9332962,62.42020035,-77.91719818,0.0,0.0
CYIO,02,20,72.68444901,-77.9759931,72.69462461,-77.96206355,0,0
CYIV,12,30,53.86007829,-94.66163317,53.85425847,-94.64587787,0,0
CYJA,13,31,53.00254715,-118.0639252,52.99226367,-118.05767247,0,0
CYJF,03,21,60.23279657,-123.47614542,60.23817758,-123.46388914,0,0
CYJM,10,28,54.40106089,-124.27085732,54.3940197,-124.25678194,0.0,0.0
CYJN,02,20,45.29079819,-73.27580261,45.29750061,-73.27580261,0.0,0.0
CYJN,06,24,45.29249954,-73.28469849,45.29779816,-73.27719879,0.0,0.0
CYJN,11,29,45.29249954,-73.28939819,45.29249954,-73.27380371,600.0,0.0
CYJQ,10,28,52.13911597,-128.06241269,52.13458503,-128.05149236,0,0
CYJT,09,27,48.54029846,-58.56940079,48.5489006,-58.53030014,0.0,0.0
CYKA,09,27,50.70554762,-120.46540662,50.70052688,-120.43180112,0.0,0.0
CYKC,02,20,58.23010729,-103.68505083,58.24228988,-103.67025825,0,0
CYKD,13,31,68.226898,-135.011002,68.219704,-135.001007,0.0,0.0
CYKF,08,26,43.45793044,-80.38974256,43.46604035,-80.36575609,0.0,0.0
CYKF,14,32,43.462502,-80.391602,43.455502,-80.379501,0.0,0.0
CYKG,15,33,61.59104168,-71.93800568,61.585925,-71.92079672,0,0
CYKJ,03,21,57.2510347,-105.62656243,57.26161829,-105.60833418,0,0
CYKL,17,35,54.81060028,-66.81079865,54.7989006,-66.79859924,0.0,0.0
CYKM,05,23,44.20059967,-81.60310364,44.20470047,-81.59780121,0.0,0.0
CYKM,13,31,44.20439911,-81.61329651,44.19860077,-81.59999847,0.0,0.0
CYKO,08,26,60.81639862,-78.15750122,60.82080078,-78.13970184,0.0,0.0
CYKQ,06,24,51.47010281,-78.76413815,51.47654719,-78.75264438,0,0
CYKX,08,26,48.20819855,-79.98999786,48.21229935,-79.97250366,0.0,0.0
CYKY,08,26,51.518299,-109.188004,51.518299,-109.172997,0.0,0.0
CYKY,17,35,51.51819992,-109.18000031,51.51200104,-109.18000031,0.0,0.0
CYLA,04,22,59.29217857,-69.60230814,59.30148567,-69.59730454,0,0
CYLB,11,29,54.77529907,-112.04199982,54.76530075,-112.02100372,0.0,0.0
CYLD,05,23,47.81689835,-83.35669708,47.82329941,-83.34889984,0.0,0.0
CYLD,10,28,47.8225394,-83.35710649,47.82233822,-83.33667022,0.0,0.0
CYLI,14,32,50.67946783,-121.89471798,50.66892448,-121.89013216,0.0,0.0
CYLJ,09,27,54.12490082,-108.53399658,54.12250137,-108.51100159,0.0,0.0
CYLJ,17,35,54.1284363,-108.51374943,54.1221548,-108.51374943,0.0,0.0
CYLL,08,26,53.30920029,-110.08499908,53.30920029,-110.05999756,0.0,0.0
CYLL,13,31,53.31246623,-110.08896046,53.30974975,-110.08501484,0,0
CYLQ,01,19,47.40280151,-72.78749847,47.41640091,-72.79000092,0.0,0.0
CYLR,17,35,56.517431,-99.9847335,56.509261,-99.986256,0,0
CYLS,10,28,44.485523,-79.567108,44.486549,-79.544159,0.0,303.0
CYLT,05,23,82.51213754,-62.32796108,82.52228477,-62.24176783,0,0
CYLU,16,34,58.71465754,-65.99971344,58.70814246,-65.98600411,0,0
CYMA,07,25,63.61640167,-135.88299561,63.61640167,-135.85299683,0.0,0.0
CYME,09,27,48.85390091,-67.46240234,48.8586998,-67.44080353,0.0,0.0
CYMG,05,23,49.08029938,-85.86560059,49.08750153,-85.85559845,0.0,0.0
CYMH,11,29,52.30271672,-55.85361567,52.30299458,-55.84204664,0,0
CYMJ,03,21,50.3260994,-105.55799866,50.33280182,-105.54799652,0.0,0.0
CYMJ,11L,29R,50.33789825,-105.57499695,50.32699966,-105.54299927,0.0,0.0
CYMJ,11R,29L,50.33225922,-105.57454214,50.32264843,-105.54715965,0.0,0.0
CYML,15,33,47.60128106,-70.23113271,47.5939063,-70.21644975,0,0
CYMM,08,26,56.65319457,-111.2419794,56.65319869,-111.20472674,0.0,500.0
CYMO,06,24,51.2881012,-80.60890198,51.29610062,-80.59690094,0.0,0.0
CYMO,14,32,51.29499817,-80.61969757,51.28919983,-80.60749817,0.0,0.0
CYMT,04,22,49.764,-74.5345,49.779701,-74.5215,0.0,0.0
CYMU,02,20,56.53130831,-76.5192484,56.54091389,-76.51741737,0,0
CYMW,03,21,46.26636571,-75.99329777,46.27930126,-75.98778609,0.0,0.0
CYMX,06,24,45.67040253,-74.0217514,45.69369125,-73.98856354,0.0,0.0
CYMX,11,29,45.67079926,-74.08999634,45.66609955,-74.04360199,0.0,0.0
CYMY,10,28,50.718601,-93.391899,50.716702,-93.375,0.0,0.0
CYNA,14,32,50.19279861,-61.79779816,50.18690109,-61.7806015,0.0,0.0
CYNC,10,28,53.00971582,-78.83899458,53.01143818,-78.82324249,0,0
CYND,09,27,45.51959991,-75.57489777,45.5237999,-75.5522995,0.0,0.0
CYNE,06,24,53.95547657,-97.85241712,53.96079497,-97.83668232,0,0
CYNH,05,23,56.03331966,-121.99014556,56.03695812,-121.9667032,200.0,200.0
CYNJ,01,19,49.09849065,-122.63028795,49.10340079,-122.62568785,105,95
CYNJ,07,25,49.1030677,-122.63647769,49.10289017,-122.62498863,653,344
CYNL,16,34,58.28443791,-104.0864004,58.26893265,-104.07856999,0,0
CYNM,15,33,49.76649857,-77.81009674,49.75690079,-77.79489899,0.0,0.0
CYNR,17,35,57.38973138,-111.6991717,57.3734081,-111.70310817,0,0
CYOA,02,20,64.69095695,-110.62269366,64.70706905,-110.60666634,0,0
CYOC,04,22,67.56610107,-139.85499573,67.57279968,-139.82400513,300.0,200.0
CYOD,04,22,54.39670181,-110.28500366,54.41059875,-110.25499725,0.0,0.0
CYOD,13L,31R,54.41889954,-110.30500031,54.39110184,-110.26999664,0.0,0.0
CYOD,13R,31L,54.41669846,-110.31099701,54.39440155,-110.28199768,0.0,0.0
CYOJ,13,31,58.62749863,-117.17099762,58.61529922,-117.15899658,0.0,0.0
CYOO,05,23,43.91970062,-78.89749908,43.92610168,-78.89250183,0.0,0.0
CYOO,12,30,43.9244,-78.9039,43.920799,-78.889397,0.0,0.0
CYOP,09,27,58.49349976,-119.41899872,58.48920059,-119.39700317,0.0,0.0
CYOS,18,36,44.59560013,-80.83889771,44.58530045,-80.83640289,0.0,0.0
CYOW,04,22,45.32667542,-75.68901825,45.33430099,-75.6835022,250.0,0.0
CYOW,07,25,45.31330109,-75.67099762,45.32519913,-75.64479828,0.0,0.0
CYOW,14,32,45.327034,-75.68624115,45.31079102,-75.65492249,0.0,0.0
CYPA,08,26,53.2179985,-105.68480682,53.2179985,-105.66144562,0.0,0.0
CYPA,16,34,53.21771622,-105.67372894,53.21077728,-105.67169952,0.0,0.0
CYPC,02,20,69.35551493,-124.08141016,69.36579666,-124.07042881,0,0
CYPD,11,29,45.65650177,-61.37810135,45.65650177,-61.35860062,0.0,0.0
CYPE,04,22,56.22386212,-117.45907892,56.23075182,-117.43786101,0.0,0.0
CYPG,02,20,49.90390015,-98.26920319,49.9117012,-98.26499939,0.0,0.0
CYPG,09,27,49.91124237,-98.27846754,49.91136406,-98.26709415,0.0,0.0
CYPG,13L,31R,49.91080093,-98.27919769,49.90499878,-98.26940155,0.0,0.0
CYPG,13R,31L,49.90769958,-98.28450012,49.89440155,-98.26329803,0.0,0.0
CYPH,7,25,58.46865218,-78.08369773,58.47523582,-78.07018901,0,0
CYPK,08L,26R,49.21920013,-122.71499634,49.21860123,-122.70500183,0.0,0.0
CYPK,08R,26L,49.21475206,-122.72381881,49.21308306,-122.70302821,197.0,164.0
CYPK,18,36,49.21929271,-122.70661671,49.21295722,-122.71046826,0.0,0.0
CYPL,09,27,51.44649887,-90.22489929,51.44649887,-90.20330048,0.0,0.0
CYPM,09,27,51.819982,-93.98108639,51.819761,-93.96557901,0,0
CYPN,11,29,49.83639908,-64.29889679,49.83639908,-64.27829742,0.0,0.0
CYPO,11,29,54.98866467,-85.45171523,54.98738758,-85.4350784,0,0
CYPP,05,23,47.92881736,-74.61445038,47.93480508,-74.60238224,0,0
CYPQ,09,27,44.22821,-78.376152,44.232868,-78.350243,0.0,0.0
CYPQ,13,31,44.230652,-78.359787,44.228462,-78.353638,0.0,0.0
CYPR,13,31,54.29330063,-130.45199585,54.27890015,-130.43800354,0.0,0.0
CYPS,06,24,50.30179977,-122.7460022,50.30319977,-122.72899628,0.0,0.0
CYPT,01,19,41.77458908,-82.6741072,41.78038485,-82.67416146,299,0
CYPT,10,28,41.78056,-82.68406,41.780637,-82.672,0.0,0.0
CYPU,05,23,52.10960007,-124.15699768,52.11610031,-124.13200378,0.0,0.0
CYPW,09,27,49.8357909,-124.50755219,49.83237497,-124.49315515,0.0,0.0
CYPX,01,19,60.04371262,-77.28374481,60.06051254,-77.29146576,0.0,0.0
CYPY,04,22,58.76279831,-111.12799835,58.77140045,-111.10700226,0.0,0.0
CYPZ,11,29,54.38150024,-125.95999908,54.37139893,-125.94300079,0.0,0.0
CYQA,18,36,44.98469925,-79.3082962,44.96860123,-79.30419922,800.0,0.0
CYQB,06,24,46.7822,-71.406403,46.799974,-71.381072,0.0,0.0
CYQB,11,29,46.78879929,-71.4029007,46.78680038,-71.38040161,0.0,0.0
CYQD,13,31,53.97689819,-101.10099792,53.96580124,-101.08100128,0.0,0.0
CYQF,12,30,52.1794633,-113.90043222,52.17339269,-113.88856997,200.0,0.0
CYQF,17,35,52.19657215,-113.89261253,52.17599979,-113.89261253,0.0,0.0
CYQG,07,25,42.27330017,-82.97059631,42.28490067,-82.94120026,902.0,1143.0
CYQG,12,30,42.27330017,-82.97059631,42.26720047,-82.95330048,570.0,325.0
CYQH,09,27,60.11900972,-128.83677953,60.11389621,-128.80826708,0.0,0.0
CYQI,06,24,43.81750107,-66.09750366,43.82970047,-66.0821991,0.0,0.0
CYQI,15,33,43.83720016,-66.0931015,43.82780075,-66.07920074,0.0,0.0
CYQK,08,26,49.78659821,-94.37509918,49.7901001,-94.3513031,0.0,0.0
CYQL,06,24,49.62390137,-112.81500244,49.62990189,-112.79000092,0.0,0.0
CYQL,13,31,49.63639832,-112.7990036,49.625,-112.78399658,0.0,0.0
CYQM,06,24,46.105988,-64.694305,46.126205,-64.667664,0.0,0.0
CYQM,11,29,46.106842,-64.694359,46.1078,-64.662849,0.0,0.0
CYQN,05,23,50.17957556,-86.70088233,50.18439365,-86.6911205,0,0
CYQN,09,27,50.18220139,-86.70359802,50.18310165,-86.68890381,0.0,0.0
CYQQ,12,30,49.72069931,-124.90200043,49.70119858,-124.87200165,0.0,0.0
CYQQ,18,36,49.7201004,-124.89299774,49.70759964,-124.90100098,0.0,0.0
CYQR,08,26,50.42914,-104.68243728,50.4291424,-104.65586842,0.0,0.0
CYQR,13,31,50.44026961,-104.67243481,50.42415671,-104.64972078,0.0,0.0
CYQS,03,21,42.76637267,-81.10408953,42.77286125,-81.09999501,0.0,0.0
CYQS,09,27,42.77199936,-81.11920166,42.77360153,-81.10050201,0.0,0.0
CYQS,15,33,42.7722468,-81.11079319,42.7663654,-81.10523255,0.0,0.0
CYQT,07,25,48.37009811,-89.33380127,48.37680054,-89.30529785,0.0,0.0
CYQT,12,30,48.37480164,-89.33809662,48.36719894,-89.31950378,0.0,0.0
CYQU,07,25,55.18439865,-118.90000153,55.18439865,-118.87000275,0.0,0.0
CYQU,12,30,55.190102,-118.904587,55.173679,-118.875717,400.0,0.0
CYQV,03,21,51.26026768,-102.46959827,51.26957716,-102.45471862,0,0
CYQV,12,30,51.26581754,-102.46232117,51.26001131,-102.45310114,0,0
CYQW,06,24,52.76639938,-108.25299835,52.76789856,-108.24199677,0.0,0.0
CYQW,12,30,52.7743988,-108.25,52.76390076,-108.23500061,0.0,0.0
CYQX,03,21,48.92079926,-54.56829834,48.94839859,-54.56019974,0.0,0.0
CYQX,13,31,48.95330048,-54.58639908,48.94609833,-54.55110168,0.0,0.0
CYQY,06,24,46.15380096,-60.06119919,46.16719818,-60.04109955,0.0,0.0
CYQY,18,36,46.16949465,-60.04173457,46.15357441,-60.0357602,0.0,0.0
CYQZ,13,31,53.0326004,-122.51699829,53.01959991,-122.5039978,0.0,0.0
CYRB,17,35,74.72561094,-94.97728488,74.70825979,-94.96174574,0,0
CYRC,06,24,48.51935859,-71.06155458,48.52666598,-71.0507187,0.0,0.0
CYRC,12,30,48.51898193,-71.06260681,48.51474762,-71.03852081,0.0,0.0
CYRC,18,36,48.52628635,-71.04973724,48.51675986,-71.04586029,0.0,0.0
CYRI,05,23,47.75749969,-69.59169769,47.77140045,-69.57810211,0.0,0.0
CYRJ,16,34,48.52560043,-72.27189636,48.51440048,-72.25920105,0.0,0.0
CYRL,08,26,51.06579971,-93.80390167,51.06809998,-93.78220367,0.0,0.0
CYRM,13,31,52.43600082,-114.91100311,52.42350006,-114.89700317,0.0,0.0
CYRO,09,27,45.45991516,-75.64886475,45.46144867,-75.63777924,200.0,200.0
CYRP,04,22,45.32052645,-76.02747722,45.32591574,-76.02356789,197,102
CYRP,10,28,45.3185997,-76.02970123,45.31969833,-76.01470184,0.0,0.0
CYRQ,05,23,46.34105195,-72.68974742,46.36212641,-72.67118492,0.0,0.0
CYRT,13,31,62.81583284,-92.12859063,62.80556323,-92.1006398,0,0
CYRV,12,30,50.96744925,-118.19207984,50.9572523,-118.1765624,0.0,300.0
CYSA,05,23,43.41059875,-80.94000244,43.42079926,-80.92749786,0.0,1030.0
CYSA,17,35,43.4192009,-80.94110107,43.4117012,-80.93779755,0.0,0.0
CYSB,04,22,46.6175,-80.804703,46.633301,-80.792198,0.0,0.0
CYSB,12,30,46.62919998,-80.80750275,46.62530136,-80.78829956,0.0,0.0
CYSC,13,31,45.44250107,-71.70159912,45.43450165,-71.68109894,0.0,0.0
CYSE,15,33,49.78533539,-123.16313917,49.77899837,-123.16047823,0,0
CYSF,06,24,59.24843375,-105.85441798,59.25230765,-105.82847613,0,0
CYSG,06,24,46.09149933,-70.72190094,46.1012001,-70.70739746,403.0,0.0
CYSH,06,24,44.94219971,-75.94609833,44.94929123,-75.93499756,0.0,0.0
CYSH,13,31,44.94657065,-75.93836922,44.943439,-75.93430021,0,0
CYSJ,05,23,45.30250168,-65.89420319,45.31919861,-65.88059998,0.0,0.0
CYSJ,14,32,45.32939911,-65.90000153,45.32220078,-65.88310242,0.0,0.0
CYSK,09,27,56.535126,-79.258995,56.538681,-79.241264,0.0,0.0
CYSL,18,36,47.16230011,-67.83950043,47.15230179,-67.83309937,0.0,0.0
CYSM,03,21,60.01962556,-111.96269613,60.02328029,-111.95607598,0.0,0.0
CYSM,12,30,60.02593326,-111.97382806,60.0147338,-111.94969854,0.0,0.0
CYSN,01,19,43.18697329,-79.17813669,43.19383695,-79.17846292,0.0,0.0
CYSN,06,24,43.18790054,-79.1785965,43.19620132,-79.16369629,0.0,0.0
CYSN,11,29,43.19375875,-79.17873557,43.19321271,-79.17130378,0.0,0.0
CYSP,16,34,48.76194036,-86.34955386,48.75281836,-86.34257186,0.0,200.0
CYSQ,01,19,59.57178796,-133.67683182,59.58109183,-133.66591406,0,0
CYST,04,22,53.84204808,-94.857371,53.84902581,-94.84695529,0,0
CYSU,05,23,46.4314,-63.8428,46.4492,-63.8242,0.0,0.0
CYSW,17,35,49.84035703,-114.87711938,49.82951142,-114.87992196,0.0,0.0
CYSY,08,26,71.99311941,-125.25895896,71.99423339,-125.22395876,0,0
CYSZ,14,32,49.12279892,-66.53639984,49.11719894,-66.52189636,0.0,295.0
CYTA,17,35,45.87080002,-77.25559998,45.85810089,-77.24780273,0.0,0.0
CYTE,13,31,64.2336833,-76.53509999,64.22703871,-76.51511241,0,0
CYTF,13,31,48.51134621,-71.65078997,48.50572947,-71.63190413,0.0,0.0
CYTH,06,24,55.79641,-97.874733,55.804108,-97.850082,0.0,0.0
CYTH,15,33,55.812851,-97.866463,55.80069,-97.8545,0.0,0.0
CYTL,14,32,53.82162933,-89.90341748,53.81415358,-89.89044988,0,0
CYTN,06,24,45.60710144,-62.62810135,45.61660004,-62.61410141,0.0,0.0
CYTN,10,28,45.61000061,-62.62760162,45.61090088,-62.61909866,0.0,0.0
CYTQ,05,23,58.66350712,-69.96050533,58.67182066,-69.95106915,0,0
CYTR,06,24,44.110332,-77.543018,44.127748,-77.513505,1000.0,1000.0
CYTS,03,21,48.56309891,-81.37889862,48.57830048,-81.37000275,0.0,0.0
CYTS,10,28,48.56969833,-81.38670349,48.56940079,-81.36640167,0.0,0.0
CYTZ,06,24,43.62585831,-79.39755249,43.63019943,-79.39044189,0.0,0.0
CYTZ,8,26,43.62746469,-79.4033406,43.6309737,-79.3890673,0,0
CYUB,10,28,69.43732,-133.042374,69.428878,-133.009919,200.0,200.0
CYUL,06L,24R,45.46106339,-73.76501465,45.48327637,-73.73592377,0.0,0.0
CYUL,06R,24L,45.45766068,-73.74138641,45.47702026,-73.71601105,0.0,0.0
CYUL,10,28,45.46267393,-73.76594676,45.46347741,-73.73861335,0,0
CYUT,16,34,66.525783,-86.228517,66.516994,-86.220931,0,0
CYUX,12,30,68.77881522,-81.25897637,68.77179791,-81.22285902,0,0
CYUY,08,26,48.20100021,-78.84889984,48.21060181,-78.82170105,0.0,0.0
CYVB,13,31,48.07450104,-65.47129822,48.06760025,-65.44909668,0.0,0.0
CYVC,11,29,55.150902,-105.274002,55.148499,-105.263,0.0,0.0
CYVC,18,36,55.15810013,-105.26000214,55.14459991,-105.26399994,0.0,0.0
CYVD,08,26,49.87817122,-100.92742667,49.87823006,-100.90903862,0,0
CYVG,10,28,53.35910614,-110.83166823,53.35467821,-110.81802166,0.0,1100.0
